link,title,location,price,summary_description,square_meters,rent,number_of_rooms,deposit,floor_level,building_type,available_from,balcony_garden_terrace,remote service,completion,ownership,rent_to_students,equipment,media_types,heating,security,windows,elevator,parking_space,build_year,building_material,additional_information
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-3-pokoje-wysoki-standard-lux-ID4oryL,"Przytulne mieszkanie 3 pokoje, wysoki standard lux","ul. Wojciecha, Giszowiec, Katowice, śląskie",2 500 zł,"Wynajem bezpośredni, biurom nieruchomości dziękuję, powtarzam DZIĘKUJĘ!

Na wynajem oferuję Państwu mieszkanie o powierzchni 60m2 znajdujące się na ostatnim piętrze 10-cio piętrowego bloku. Mieszkanie znajduje się w zielonej dzielnicy Katowic - Giszowcu przy ulicy Wojciecha. 
Mieszkanie wykańczane na użytek własnej rodziny, a nie z myślą o wynajmie z najtańszych materiałów aby tylko ładnie wyglądało. Każda część mieszkania wykonywana była z najwyższą starannością z perspektywą mieszkania na długie lata.

Słoneczne mieszkanie składa się z: 
- przestronnego salonu z balkonem, 
- dwóch pokoi (oba z balkonami), 
- łazienki z wc, 
- kuchni. 
Całość łączy długi, elegancki przedpokój w nowoczesnej zabudowie. Dodatkowo do mieszkania przynależy piwnica oraz dwie komórki lokatorskie, w tym jedna duża około 20m2 (dodatkowy pokój), więc nie ma problemów z przetrzymywaniem większych gabarytów. 
Mieszkanie po generalnym remoncie w 2017 r. podczas którego używano najwyższej jakości materiałów czego wynikiem jest efekt końcowy :) 
Zaczynając od początku: 
Drzwi wejściowe, antywłamaniowe, wygłuszone firmy Delta, model Magnum 56K w kolorze Venge natomiast wszystkie drzwi wewnętrzne wraz z ościeżnicami wykonywane na wymiar firmy Erkado. Kuchnia robiona na wymiar składająca się z frontów w połyskującej alpejskiej bieli wraz z czarnym blatem oraz drewnianymi szafkami. Wszystkie szuflady wyposażone w systemy cichego domyku „Blum”. Kuchnia wyposażona w czarny sprzęt marki Amica - lodówka, okap, płyta indukcyjna oraz piekarnik. Dodatkowo zabudowana zmywarka firmy Beko. Łazienka wykonana schludnie i dokładnie. Aby powiększyć jej powierzchnie pralkę sprytnie schowano w zabudowanej szafie w przedpokoju tuż po wyjściu z łazienki. Przedpokój zabudowany szafami na wymiar również w połyskującej bieli alpejskiej do samego sufitu, dzięki czemu maksymalnie wykorzystano całą przestrzeń. Dodatkowo przedpokój wyposażono w wygodne, tapicerowane siedzisko. Całość zastosowanego oświetlenia LED wykonano symetrycznie i równiutko :) Pokoje wraz z salonem wyposażone w wysokiej jakości panele o wysokiej odporności na ścieranie. Na ścianach w całym mieszkaniu wykonane ze szczególną starannością gładzie gipsowe pomalowane farbami Dulux. W przedpokoju, łazience i kuchni na podłodze znajduje się szary gres szkliwiony o wymiarach 60x60. W najbliższej lokalizacji znajduje się wszystko czego potrzeba - liczne sklepiki na osiedlowym targu, supermarkety, parking, przychodnie zdrowia, apteki, kościół, przystanki autobusowe oraz świetny dojazd do drogi krajowej 86 i autostrady A4. 
Dla osób aktywnych liczne ścieżki rowerowe i biegowe. Z okien świetny widok na zieloną część Katowic, niedaleko znajdziemy staw Janina i Barbara oraz rezerwat przyrody „Las Murckowski”. Dla Rodzin z dziećmi znajdziemy żłobek państwowy oraz prywatny, przedszkola, szkoły podstawowe, boisko, skate park i place zabaw. Każdy znajdzie coś dla siebie.

Preferowany najem okazjonalny - umowa podpisywana u notariusza ze wskazaniem lokalu zastępczego. Dostępność lokalu wraz ze szczegółami długości najmu ustalamy podczas spotkania. Preferowani lokatorzy niepalący.

Zaznaczam sobie prawo do wyboru przyszłych lokatorów.",60 m²,1 200 zł/miesiąc,3,4 000 zł,10/10,blok,,"balkon, taras",Obsługa zdalnaZapytaj,do zamieszkania,prywatny,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","telewizja kablowa, internet, telefon",miejskie,"drzwi / okna antywłamaniowe, domofon / wideofon",plastikowe,tak,garaż/miejsce parkingowe,1978,wielka płyta,"piwnica, pom. użytkowe"
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-2-pokoje-czeladz-ID4pgWy,! Mieszkanie do wynajęcia 2 pokoje Czeladź !,"Czeladź, będziński, śląskie",1 250 zł,"Komfortowe, dwupokojowe w pełni wyposażone, ustawne mieszkanie o pow. 34 m kw.
Gotowe do zamieszkania !

Opłata najmu 1 250 zł/ m-c 
Opłaty administracyjne 730 zł
W cenie C.O. , woda oraz odpady

- Ciepła woda z bojlera
- Ogrzewanie miejskie bez podzielników
- Okna plastikowe po przeglądzie
- Nowa instalacja elektryczna
- Nowa instalacja wodna
- Nowa instalacja kanalizacyjna
- Na ścianach gładzie
- Na podłodze nowe panele oraz płytki
- Mieszkanie świeżo po generalnym remoncie

Pełne wyposażenie :

- Salon: wersalka , komoda , stolik kawowy , stół jadalniany + krzesła .
- Kuchnia : zabudowa kuchenna , lodówka , okap , płyta elektryczna, piekarnik .
- Łazienka z WC,  wyposażona w pralkę.
- Sypialnia: łóżko , szafa oraz biurko.
 
Do mieszkania przynależy piwnica.

W okolicy  szkoła , przedszkola, liczne sklepy, apteki i przystanki komunikacji miejskiej.

Świetny dojazd do Centrum Katowic ( 10-15 min ) Dąbrowy Górniczej ( 10 - 15 min ) Sosnowca ( 10-15 min) oraz Port Lotniczy Katowice w Pyrzowicach ( 25 - 30 min)

Masz jeszcze inne pytania i wątpliwości , które chodzą Ci po głowie?

Jeśli podoba Ci się mieszkanie które widzisz umów się obejrzeć a z resztą pomożemy Ci już osobiście.

Zapraszamy do kontaktu!",34 m²,730 zł/miesiąc,2,2 500 zł,2/2,,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,miejskie,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,piwnica
https://www.otodom.pl/pl/oferta/os-francuska-park-z-miejscem-postojowym-ID4phBR,Os Francuska Park - Z Miejscem Postojowym,"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",2 250 zł,"Katowice ul. Francuska (pogranicze os Paderewskiego i Muchowca) - oferujemy nowocześnie urządzone, klimatyczne mieszkanie dwupokojowe położone na strzeżonym osiedlu Francuska Park w sąsiedztwie rozległych terenów rekreacyjnych.Do dyspozycji pokój dzienny z wyjściem na balkon, aneks kuchenny, sypialnia, łazienka z wc. Dodatkowo miejsce parkingowe w hali garażowej.Mieszkanie jedyne w swoim rodzaju, z wieloma punktami świetlnymi, kompleksowo umeblowane łącznie ze sprzętem AGD (w tym zmywarka), TV. Na wyposażeniu także naczynia, sztućce, garnki, odkurzacz, żelazko, deska do prasowania.Kwota najmu za mieszkanie i miejsce postojowe łącznie 2250 zł Dodatkowe opłaty:- czynsz do wspólnoty zawierający zaliczki na wodę zimną, wodę ciepłą, śmieci, centralne ogrzewanie w wysokości 850 zł- prąd wg zużycia, licznik prądu przepisywany na najemcę Wymagana kaucja 3000 zł + polisa OC najemcyWynagrodzenie pośrednika w wysokości jednego czynszu najmuZapraszamy do osobistego zapoznania się z ofertą - YODA NIERUCHOMOŚCILokalizacja - doskonały dojazd do autostrady A4, liczne punkty usługowo handlowe, po sąsiedzku tereny rekreacyjne.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",43 m²,,2,,1/7,apartamentowiec,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,meble,brak informacji,miejskie,monitoring / ochrona,brak informacji,tak,brak informacji,2016,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/nowe-dwupokojowe-mieszkanie-dla-pierwszego-najemcy-ID4nVoj,Nowe dwupokojowe mieszkanie dla pierwszego Najemcy,"ul. Warszawska, Śródmieście, Katowice, śląskie",2 400 zł,"Wynajmę piękne, dwupokojowe mieszkanie po generalnym remoncie dla pierwszego Najemcy. Mieszkanie znajduje się na poddaszu (3 piętro) w odnowionej kamienicy i ma zainstalowaną klimatyzację. Budynek usytuowany przy ul. Warszawskiej w odległości 1 min pieszo od Rynku i ul. Mariackiej. Doskonale skomunikowane.

Mieszkanie składa się z salonu z aneksem kuchennym, oddzielnej sypialni oraz łazienki. Aneks kuchenny wyposażony jest w lodówkę z osobnym zamrażalnikiem, płytę indukcyjną, okap, zmywarkę, mikrofalówkę oraz czajnik elektryczny. Dla Najemcy udostępniono również podstawowe wyposażenie - szklanki, talerze, sztućce.

W salonie znajduje się rozkładana sofa z pojemnikiem na pościel, stół z dwoma krzesłami, telewizor Smart TV oraz pojemna szafa. W oddzielnej sypialni jest duże podwójne łóżko z kompletem pościeli oraz dwie komody. W łazience kabina prysznicowa, WC, umywalka z szafką oraz pralką.

W mieszkaniu Internet wifi, telewizja naziemna. 

Ogrzewanie gazowe z kotłowni w budynku. Dodatkowo płatny prąd wg zużycia.

Koszt całkowity: 2800zł + prąd
Kaucja w wysokości jednomiesięcznego czynszu.
Pośrednik pobiera prowizję w wysokości jednomiesięcznego czynszu.","25,5 m²",400 zł/miesiąc,2,2 800 zł,3/3,kamienica,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,tak,"zmywarka, lodówka, meble, kuchenka, telewizor, pralka","telewizja kablowa, internet",kotłownia,domofon / wideofon,plastikowe,nie,brak informacji,brak informacji,cegła,"klimatyzacja, tylko dla niepalących"
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-katowice-po-remoncie-100m-awf-ID3imz8,Wynajmę mieszkanie Katowice PO REMONCIE 100m AWF,"ul. Bartosza Głowackiego, Śródmieście, Katowice, śląskie",1 850 zł,"Mieszkanie składa się z 2 pokoi - pokój dzienny,  sypialnia , kuchnia, łazienka (wyremontowana z kabiną prysznicową), przedpokoju. Mieszkanie po remoncie (panele, kafle, odmalowane ściany), wymienione wszystkie instalacje oraz okna, nowa kuchnia wraz ze sprzętem kuchennym (płyta, zlew z baterią, okap, lodówka), ogrzewanie miejskie. W bliskim sąsiedztwie znajduje się sklep, Akademia Wychowania Fizycznego, przystanek autobusowy oraz tramwajowy, przed kamienicą znajdują się miejsca parkingowe.Płatność za ogrzewanie, prąd, wodę wg zużycia zgodnie ze stanem licznika.",44 m²,,2,3 700 zł,3,kamienica,2024-03-01,,Obsługa zdalnaZapytaj,,prywatny,tak,"lodówka, meble, kuchenka, pralka",brak informacji,miejskie,domofon / wideofon,plastikowe,nie,brak informacji,brak informacji,cegła,brak informacji
https://www.otodom.pl/pl/oferta/przestronne-3-pokoje-z-garderoba-debowe-tarasy-ID4ojIo,"Przestronne, 3 pokoje z garderobą, Dębowe Tarasy","ul. Johna Baildona, Dąb, Katowice, śląskie",3 900 zł,"Oferujemy Państwu na Wynajem przestronne, 3 pokojowe mieszkanie z garderobą zlokalizowane na strzeżonym osiedlu Dębowe Tarasy w Katowicach. Osiedle znajduje się przy Galerii handlowej Silesia City Center oraz Parku Śląskim.

-Mieszkanie jest bardzo przytulne, w pełni wyposażone i funkcjonalne, urządzone w neutralnym, nowoczesnym stylu.
-Posiada pomieszczenie gospodarcze/garderobę, 2 duże szafy typu Komandor oraz łazienkę z wanną oraz obszernym prysznicem.
- w salonie 2 wygodne, rozkładane kanapy,  TV, stolik kawowy
- Kuchnia w pełni wyposażona: lodówko-zamrażarka, zmywarka, piekarnik, płyta indukcyjna, czajnik, przelewowy ekspres do kawy, toster oraz pełne zestawy garnków, talerzy, kubków, sztućce oraz inne przybory do rodzinnego użytkowania.
- Duży stół jadalny z 4 krzesłami
- Duża sypialnia z wygodnym łóżkiem typu Master bed, szafa
- Pokój gościnny- rozkładana kanapa, szafa, miejsce na biurko
Na wyposażeniu dodatki: odkurzacz, mop, deska do prasowania, żelazko, suszarka
- Mieszkanie  znajduje się na 5 piętrze
- Apartament został świeżo odmalowany
LOKALIZACJA:
Drogi wylotowe: DTś, A4, A1, dojazd do lotniska w Pyrzowicach (ok.20min), tramwaj, autobus, centrum miasta ok. 5min, szkoły, przedszkola, Prywatna szkoła na Witosa. Pełna infrastruktura w zasięgu ręki.
Cena: 3900 zl+ 850zł czynsz z zaliczkami na media (woda, śmieci, C.O)+ prąd, internet
Depozyt: 5000zł
Prowizja biuraSerdecznie zapraszam na prezentacjęPrzedstawione propozycje nie są ofertą handlową w rozumieniu przepisów prawa, lecz maja charakter informacyjny.
English:
For rent sunny, spacious 3 room apartment with closet. Apartment is located on 5th floor in closed, monitored neighborhood next to Silesia City Center, Park Śląski, center of the city and schools. Its a comfortable place for living: quiet with quick access to all infrastructure. 
Apartment is all furnished -  2 comfortable sofas in living room, coffe table and TV. Big dining table with chairs. 
Kitchen is fully equipped: fridge with freezer, diswasher, owen, ceramic stove, Coffeys maker, toaster, all dishes, pots and pans, cubs, utensils, etc.
-Big bedroom with master bed and big wardrobe
- second room with couch and big wardrobe
- Bathroom with bath and shower,toilet.
- closet, washing machine
additions: vacuum, mop, iron, iron desk
-Apartament was painted and renovated.
Price: 4000zł+850 administration fee with prepayment for media (water, heating, garbage)+electricity, internet.
Deposit: 5000zł
Agency fee",72 m²,,3,5 000 zł,5/6,apartamentowiec,2024-02-12,balkon,Obsługa zdalnatak,do zamieszkania,biuro nieruchomości,brak informacji,"zmywarka, lodówka, meble, kuchenka, telewizor, pralka",brak informacji,miejskie,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",plastikowe,tak,brak informacji,2012,pustak,brak informacji
https://www.otodom.pl/pl/oferta/umeblowana-kawalerka-z-balkonem-ID4pjN5,Umeblowana kawalerka z balkonem.,"ul. Naftowa, Centrum / Śródmieście, Sosnowiec, śląskie",1 000 zł,"Do wynajęcia 1-pokojowe mieszkanie w Sosnowcu przy ul. Naftowej.  - duży balkon - pralka, lodówka, TV, narożnik, szafa w zabudowie - centralne ogrzewanie oraz ciepła woda miejska - wolne od zaraz  Opłaty miesięczne: - 1400 zł (cena zwiera czynsz dla spółdzielni oraz wodę i śmieci dla 1 osoby). Prąd dodatkowo płatny.  Zapraszamy!
---
Biuro Nieruchomości DELFIS.",25 m²,400 zł/miesiąc,1,2 000 zł,parter/11,blok,,balkon,Obsługa zdalnatak,do zamieszkania,biuro nieruchomości,tak,"lodówka, meble, telewizor, pralka",brak informacji,miejskie,domofon / wideofon,plastikowe,nie,brak informacji,1980,wielka płyta,piwnica
https://www.otodom.pl/pl/oferta/do-wynajecia-2-pokoje-katowice-okolice-spodka-ID4o2Gj,"Do wynajecia 2 pokoje Katowice okolice ""Spodka""","ul. Juliana Ordona, Koszutka, Katowice, śląskie",2 000 zł,"Polecamy do wynajęcia mieszkanie 2-pokojowe, o powierzchni 35 m2,umeblowane i wyposażone, usytuowane na 1 piętrze w bloku z windą.Mieszkanie z balkonem.
Doskonała lokalizacja: Katowice, ul. Ordona (okolice Spodka).

Cena wynajmu: 2000 zł + czynsz ok. 985 zł + prąd.
Kaucja zwrotna w wysokości 3000 złBinkiewicz NieruchomościTel. 603 85 00 85, 601 44 22 45.Informacje dotyczące opisu nieruchomości podane są przez właściciela, mają charakter wyłącznie informacyjny i mogą podlegać aktualizacji. Oferta dotycząca nieruchomości stanowi zaproszenie do rokowań zgodnie z art. 71 Kodeksu Cywilnego i nie stanowi oferty określonej w art. 66 i następnych KC",35 m²,985 zł/miesiąc,2,3 000 zł,1/10,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","telewizja kablowa, internet",miejskie,domofon / wideofon,plastikowe,tak,brak informacji,brak informacji,wielka płyta,tylko dla niepalących
https://www.otodom.pl/pl/oferta/penthouse-park-slaski-ID4okMx,Penthouse! Park Śląski!,"ul. Złota, Dąb, Katowice, śląskie",12 000 zł,"============ Penthouse w Katowicach!!!!!===========Zapraszamy do zapoznania się z jedyną i wyjątkową ofertą na rynku Śląskich nieruchomości.!Do wynajęcia 140-sto metrowy Penthouse, zlokalizowany w kameralnej, nowo oddanej inwestycji, znajdującej się w bezpośrednim sąsiedztwie Parku Śląskiego- Baildomb! Apartamentowiec, na który składa się 69 mieszkań mieści się przy ulicy Złotej 71 i został zaprojektowany przez znanego architekta Roberta Koniecznego.W budynku znajduję się eleganckie lobby z ochroną oraz monitoringiem na terenie całej inwestycji.Apartament zaprojektowany przez architekta łączy w sobie nowoczesny design oraz funkcjonalność, znajduję się na 4-tym piętrze, i jest jedynym lokalem na tym poziomie.Wykończony, umeblowany i wyposażony, przy użyciu najwyższej jakości materiałów, mebli oraz sprzętu.Na powierzchnie 140m2 składa się:- przedpokój- wygodne siedzisko w zabudowie na wymiar, duże lustro na całej ścianie, mała zamykana garderoba- salon z częścią jadalna oraz aneksem kuchennym; z tej części wyjście na 1-szy z 3-ech tarasów, z pięknym, niczym nie zakłóconym widokiem na pobliskie tereny zielone, jak również śródmieście Katowic- ekspozycja na stronę południowo-zachodnią.* salon: komfortowy komplet wypoczynkowy, stolik kawowy, zabudowa rtv, telewizor* część jadalna: duży szklany stół, z kompletem krzeseł dla 8-iu osób* kuchnia: pełna zabudowa kuchenna na wymiar wraz z wyspą: wysokiej jakości sprzęt: lodówka, zmywarka, piekarnik, płyta indukcyjna, ekspres do kawy, lodówka na wina; kompletne wyposażenie kuchni tkj: sztućce, garnki, talerze itp.- zamykana część prywatna na którą składa się:* sypialnia: komfortowe łóżko małżeńskie, szafa w zabudowie na wymiar, toaletka* prywatna łazienka z wc oraz prysznicem z odpływem liniowym i deszczownicą* 2-gi z trzech tarasów- pokój pełniący funkcje przymierzalni, prowadzący do głównej garderoby, wyposażonej w pełną zabudowę na wymiar- 2 niezależne pokoje, które mogą zostać doposażone zgodnie z życzeniem pierwszego Najemcy- 3-ci taras, ciągnący się wzdłuż 2 pokoi oraz garderoby- 2-ga łazienka w wanną oraz toaletą- pomieszczenie gospodarcze: pralka, suszarka, zlew roboczy, zabudowa na wymiarW całym mieszkaniu centralnie sterowane ogrzewanie podłogowe oraz klimatyzacja i rekuperacja.Do Apartamentu przynależą 2 miejsca garażowe wraz z 2-oma boksami rowerowi, które znajdują się na poziomie -1 w budynku.Cena wynajmu 12 000pln plus opłaty.Oferta skierowana do wymagającego klienta.!Zapraszamy do oglądania.!Wolne od 15.01.2024.Arek ChrabąszczArt Property889 444 213Service in English",140 m²,2 000 zł/miesiąc,5,36 000 zł,4/4,apartamentowiec,,"balkon, taras",Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","telewizja kablowa, internet",miejskie,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",plastikowe,tak,garaż/miejsce parkingowe,2019,brak informacji,"klimatyzacja, piwnica"
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-oferta-bezposrednia-ID4kvnn,| Mieszkanie 2 pokojowe | OFERTA BEZPOŚREDNIA |,"ul. gen. Kazimierza Pułaskiego 27, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","2 498,74 zł","Mieszkanie 2-pokojowe | 48 m2 |2 piętro | Balkon | Odnowione| Miejsce parkingowe | ul. Gen. K. Pułaskiego 27 | Bez prowizji |
 
Położone w bezpośrednim sąsiedztwie terenów zielonych Doliny Trzech Stawów oraz bulwarów rzeki Rawy mieszkanie:
·         z  przestronnym 24 m2 salonem z wyjściem na balkon
·         wydzieloną kuchnią z oknem
·         sypialnią
·         dużą łazienką z toaletą
·         świeżo odnowione
·         z oknami od strony zachody
 
Mieszkanie znajduje się na 7 piętrze w 8 piętrowym budynku z windą.
Możliwość najmu miejsca postojowego w garażu podziemnym oraz komórki lokatorskiej.
  
Mieszkanie jest wynajmowane w ramach Funduszu Mieszkań na Wynajem przez FSMnW Katowice Sp. z o.o.
Skorzystaj:
·         z bezpiecznej i stabilnej umowy
·         możliwości zameldowania – mieszkasz tak długo jak chcesz
·         mieszkaj ze swoim pupilem – to miejsce przyjazne zwierzętom
·         z serwisu dostępnego 24h w ramach czynszu, obejmującego wszelkie awarie oraz naprawy (np. awaria pralki, zatkany zlew)
  
Standard i wyposażenie:
Wykończone w standardzie “pod klucz”. Kompletnie umeblowane (pełna zabudowa kuchenna, szafy ubraniowe, szafki łazienkowe) i wyposażone w nowoczesny sprzęt AGD. W kuchni znajdziesz lodówkę, pralkę, zmywarkę, płytę grzewczą i piekarnik. Możliwość doposażenia mieszkania w meble ruchome na życzenie.
 
Opłaty:
·         Czynsz najmu: 2 498,74 zł
·         Liczniki wg zużycia (woda, ogrzewanie, prąd, śmieci, ubezpieczenie)
·         Opłata eksploatacyjna: 9,40 zł/m2 związana z utrzymaniem części wspólnych w budynku.
·         Kaucja: już od 1 miesiąca czynszu najmu
 
Informacje dodatkowe:
Lokalizacja przy Dolinie Trzech Stawów to raj dla miłośników aktywnego wypoczynku. W okolicy znajdują się liczne tereny rekreacyjne, siłownie na świeżym powietrzu, korty tenisowe oraz ścieżki spacerowe. W sąsiedztwie znajdziesz sklepy (Biedronka, Żabka), pocztę, paczkomat InPost oraz siłownię całodobową. Dojazd do centrum Katowic jest wygodny dzięki przystankowi autobusowemu Katowice Kasińskiego linii 910.
Skontaktuj się z nami:
+48 801 800 388
+48 22 290 42 69
 
Serdecznie zapraszamy na prezentacje.
 
Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego, a dane w niej zawarte mają jedynie charakter informacyjny i mogą ulec zmianie.","47,79 m²",,2,,7/8,apartamentowiec,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,miejskie,"system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",brak informacji,tak,garaż/miejsce parkingowe,2017,brak informacji,brak informacji
